Question,Answer
P-SN-DB0-020 represents PROJET D’APPUI AU SECTEUR TRANSPORT : RÉHABILITATION DE LA ROUTE DINGUIRAYE –NIORO-KEUR AYIB happening in Senegal which has status as Ongoing ->,"Project was approved on 28-May-2014. 
"
P-SZ-DB0-012 represents MANZINI-MBADLANE HIGHWAY PROJECT happening in Swaziland which has status as Ongoing ->,"Project was approved on 28-May-2014. 
"
P-UG-DB0-022 represents ROAD SECTOR SUPPORT PROJECT V happening in Uganda which has status as Ongoing ->,"Project was approved on 28-May-2014. 
"
P-Z1-HAA-055 represents AFREXIMBANK TRADE FINANCE LINE OF CREDIT happening in Multinational which has status as Ongoing ->,"Project was approved on 28-May-2014. 
"
P-Z1-HAA-056 represents AFREXIMBANK RISK PARTICIPATION AGREEMENT happening in Multinational which has status as Completed ->,"Project was approved on 28-May-2014. 
"
P-NG-HAB-016 represents STANBIC IBTC BANK PLC happening in Nigeria which has status as Ongoing ->,"Project was approved on 27-May-2014. 
"
P-Z1-AA0-112 represents AGRA TECHNICAL ASSISTANCE FAPA GRANT happening in Multinational which has status as Completed ->,"Project was approved on 19-May-2014. 
"
P-GA-KF0-001 represents PROJET D'APPUI À LA MISE EN PLACE D'UN DISPOSITIF D'INCUBATEURS D'ENTREPRISES AU GABON happening in Gabon which has status as Completed ->,"Project was approved on 14-May-2014. 
"
P-AO-FA0-002 represents POWER SECTOR REFORM SUPPORT PROGRAM happening in Angola which has status as Completed ->,"Project was approved on 13-May-2014. 
"
P-SL-K00-007 represents PFM IMPROVEMENT AND CONSOLIDATION (PFMIC) happening in Sierra Leone which has status as Completed ->,"Project was approved on 08-May-2014. 
"
P-Z1-HAB-021 represents UNION DE BANQUES ARABES ET FRANCAISES happening in Multinational which has status as Ongoing ->,"Project was approved on 07-May-2014. 
"
P-RW-IZ0-003 represents SEEP II happening in Rwanda which has status as Completed ->,"Project was approved on 07-May-2014. 
"
"P-SL-KA0-013 represents INCLUSIVE ECONOMIC MANAGEMENT PROGRAM, PHASE I happening in Sierra Leone which has status as Closed ->","Project was approved on 05-May-2014. 
"
"P-BI-F00-003 represents PROJET PLAN DIRECTEUR DE PRODUCTION, TRANSPORT ET DISTRIBUTION DE L'ENERGIE ELECTRIQUE happening in Burundi which has status as Completed ->","Project was approved on 30-Apr-2014. 
"
P-MW-E00-006 represents SUSTAINABLE RURAL WATER AND SANITATION INFRASTRUCTURE FOR IMPROVED AND HEALTH AND LIVELIHOODS happening in Malawi which has status as Ongoing ->,"Project was approved on 30-Apr-2014. 
"
P-GH-KB0-003 represents GHANA- MSME BUSINESS LINKAGE PROGRAM happening in Ghana which has status as Ongoing ->,"Project was approved on 27-Apr-2014. 
"
P-SN-E00-007 represents PROJET SECTORIEL EAU & ASSAINISSEMENT happening in Senegal which has status as Ongoing ->,"Project was approved on 23-Apr-2014. 
"
P-Z1-IBE-009 represents ASSISTANCE EPIDEMIE EBOLA REGIONAL EMERGENCY ASSIST.COMBAT EVD GUI-SEN-CIV-SL-LIB-GBISSAU happening in Multinational which has status as Completed ->,"Project was approved on 23-Apr-2014. 
"
P-MU-EAZ-001 represents TECHNICAL ASSISTANCE AND CAPACITY DEVELOPMENT FOR DAM DEVELOPMENT happening in Mauritius which has status as Completed ->,"Project was approved on 22-Apr-2014. 
"
P-SO-KF0-005 represents TA EXPERT IN AID COORDINATION PROJECT happening in Somalia which has status as Closed ->,"Project was approved on 17-Apr-2014. 
"
P-GM-IBC-002 represents HORIZONS CLINIC GAMBIA happening in Gambia which has status as Approved ->,"Project was approved on 16-Apr-2014. 
"
P-SC-IAD-003 represents MIC - SUPPORT FOR THE HUMAN RESOURCES DEVELOPMENT STRATEGY AND SOCIAL IMPACT ASSESSMENT FRAMEWORK happening in Seychelles which has status as Completed ->,"Project was approved on 15-Apr-2014. 
"
P-MZ-HAB-001 represents AFRICA SME PROGRAM LOC - MOZABANCO S.A MOZAMBIQUE happening in Mozambique which has status as Ongoing ->,"Project was approved on 11-Apr-2014. 
"
P-MR-EB0-005 represents AIDE HUMANITAIRE D'URGENCE NOUAKCHOTT happening in Mauritania which has status as Completed ->,"Project was approved on 04-Apr-2014. 
"
P-BI-IZ0-003 represents PROJET D'AIDE D’URGENCE AUX VICTIMES DES INONDATIONS DE LA VILLE DE BUJUMBURA happening in Burundi which has status as Completed ->,"Project was approved on 02-Apr-2014. 
"
P-TZ-IAD-001 represents SUPPORT TO TECHNICAL VOCATIONAL EDUCATION AND TRAINING AND TEACHER EDUCATION happening in Tanzania which has status as Ongoing ->,"Project was approved on 02-Apr-2014. 
"
"P-NG-KF0-002 represents CAPACITY DEVELOPMENT PROGRAM FOR MEMBERS OF THE NASS COMMITTEES ON FINANCE, APPROPRIATION MEMBERS happening in Nigeria which has status as Completed ->","Project was approved on 28-Mar-2014. 
"
P-NG-E00-007 represents URBAN WATER REFORM & PORT HARCOURT WSSP happening in Nigeria which has status as Ongoing ->,"Project was approved on 26-Mar-2014. 
"
P-NG-HAB-017 represents ZENITH BANK PLC - LOC III happening in Nigeria which has status as Ongoing ->,"Project was approved on 26-Mar-2014. 
"
P-ZM-AA0-019 represents GAFSP-AGRICULTURE PRODUCTIVITY AND MARKET ENHANCEMENT PROJECT (APMEP) happening in Zambia which has status as Ongoing ->,"Project was approved on 26-Mar-2014. 
"
P-BJ-AA0-009 represents PROGRAMME D’URGENCE EN FAVEUR DES COMMUNES DE MALANVILLE ET KARIMAMA AFFECTEES PAR LES INONDATIONS happening in Benin which has status as Completed ->,"Project was approved on 19-Mar-2014. 
"
P-Z1-FAC-003 represents NORTH CORE 330KV TRANSMISSION LINE happening in Multinational which has status as Completed ->,"Project was approved on 11-Mar-2014. 
"
P-TD-KF0-009 represents PROJET D'APPUI À L'INITIATIVE PPTE happening in Chad which has status as Completed ->,"Project was approved on 05-Mar-2014. 
"
P-GH-F00-005 represents ELECTRICITY DISTRIBUTION SYSTEM REINFORCEMENT AND EXTENSION PROJECT happening in Ghana which has status as Ongoing ->,"Project was approved on 26-Feb-2014. 
"
P-ZA-G00-002 represents BBI MIC GRANT REQUEST happening in South Africa which has status as Completed ->,"Project was approved on 21-Feb-2014. 
"
P-CD-AA0-005 represents AIDE D'URGENCE POPULATIONS DEPLACEES DANS LES TERRITOIRE DU MALEMBA NKULU happening in Dem Rep Congo which has status as Completed ->,"Project was approved on 20-Feb-2014. 
"
P-Z1-KF0-036 represents GRANT SUPPORT TO ACBF SMTP III happening in Multinational which has status as Completed ->,"Project was approved on 17-Feb-2014. 
"
P-AO-IAD-001 represents MIC - ETUDES FINANCEMENT ET SECTEUR PRIVÉ happening in Angola which has status as Completed ->,"Project was approved on 14-Feb-2014. 
"
P-CD-B00-002 represents NYUMBA YA AKIBA CEMENT PLANT - EKF COVERED happening in Dem Rep Congo which has status as Completed ->,"Project was approved on 12-Feb-2014. 
"
P-DZ-G00-002 represents RECADRAGE DE LA STRATEGIE E-ALGERIE ET ELABORATION DE LA DEMARCHE DE MISE EN OEUVRE DE L'AXE E-GOV happening in Algeria which has status as Completed ->,"Project was approved on 10-Feb-2014. 
"
P-Z1-K00-077 represents SEED GRANT PRIVATE SECTOR CREDIT ENHANCEMENT FACILITY ADF 13 happening in Multinational which has status as Approved ->,"Project was approved on 31-Jan-2014. 
"
P-CF-AA0-008 represents AIDE D’URGENCE LA SÉCURITÉ ALIMENT DES MÉNAGES VULNÉRABLES AFFECTÉS PAR CRISE POLITICO-MILIT happening in Centrafrique which has status as Completed ->,"Project was approved on 23-Jan-2014. 
"
P-GN-EAZ-001 represents ETUDE D'APPUI INSTITUTIONNEL POUR LA RÉORGANISATION DU SNAPE happening in Guinea which has status as Completed ->,"Project was approved on 22-Jan-2014. 
"
P-TG-I00-004 represents PROJET D’APPUI A LA RECONSTRUCTION DES MARCHES ET AUX COMMERCANTS DE KARA ET DE LOME happening in Togo which has status as Ongoing ->,"Project was approved on 22-Jan-2014. 
"
P-GW-IBE-003 represents EMERGENCY CHOLERA ASSSITANCE happening in Guinea-Bissau which has status as Completed ->,"Project was approved on 10-Jan-2014. 
"
P-TN-K00-007 represents PROJET D'APPUI A L'OPERATIONNALISATION DU PLAN D'ACTION DE LA REFORME DES MARCHES PUBLICS happening in Tunisia which has status as Ongoing ->,"Project was approved on 27-Dec-2013. 
"
P-NE-EAZ-004 represents ELABORATION ET MISE EN OEUVRE DU PLAN D'ACTION NATIONAL DE GESTION INTEGREE DES RESSOURCES EN EAU happening in Niger which has status as Completed ->,"Project was approved on 23-Dec-2013. 
"
P-SL-KF0-008 represents TECHNICAL ASSISTANCE AND CAPACITY BUILDING TO SUPPORT MINERALS AND EXTRACTIVE REVENUES GOVERNANCE happening in Sierra Leone which has status as Ongoing ->,"Project was approved on 20-Dec-2013. 
"
P-TZ-FA0-012 represents SCALING-UP RENEWABLE ENERGY PROGRM-GRANT happening in Tanzania which has status as Completed ->,"Project was approved on 20-Dec-2013. 
"
P-Z1-DD0-015 represents IDENTIFICATION OF BANK INTERVENTIONS FOR PPP PORT PROJECTS happening in Multinational which has status as Completed ->,"Project was approved on 19-Dec-2013. 
"
P-Z1-EAZ-040 represents BASSIN NIGER ETUDES PRÉLIMINAIRES PIDACC happening in Multinational which has status as Ongoing ->,"Project was approved on 19-Dec-2013. 
"
P-BI-DB0-017 represents PROJET DE LA ROUTE MAKEBUKO RUYIGI happening in Burundi which has status as Completed ->,"Project was approved on 18-Dec-2013. 
"
P-MA-IBD-010 represents APPUI COUVERTURE MEDICALE III happening in Morocco which has status as Completed ->,"Project was approved on 18-Dec-2013. 
"
"P-MR-EAZ-009 represents PROGRAMME NATIONAL INTÉGRÉ EAU EM MILIEU RURAL, II happening in Mauritania which has status as Ongoing ->","Project was approved on 18-Dec-2013. 
"
P-MW-AAC-008 represents SHIRE VALLEY IRRIGATION PROJECT FEASIBILITY STUDY happening in Malawi which has status as Completed ->,"Project was approved on 18-Dec-2013. 
"
P-MZ-IZ0-002 represents CONSOLIDATION WOMEN'S ENTREPRENEURSHIP happening in Mozambique which has status as Ongoing ->,"Project was approved on 18-Dec-2013. 
"
P-NG-FA0-006 represents PARTIAL RISK GUARANTEE PROGRAM IN SUPPORT OF THE POWER SECTOR happening in Nigeria which has status as Approved ->,"Project was approved on 18-Dec-2013. 
"
P-RW-I00-003 represents INTEGRATED HOUSEHOLD LIVING CONDITION SURVEY (EICV4) happening in Rwanda which has status as Closed ->,"Project was approved on 18-Dec-2013. 
"
P-SL-KF0-009 represents TECHNICAL ASSISTANCE AND CAPACITY BUILDING SUPPORT TO MINISTRY OF ENERGY & MCC - (TCB- ERPU & MCC) happening in Sierra Leone which has status as Ongoing ->,"Project was approved on 18-Dec-2013. 
"
P-SN-IAD-001 represents PROJET D'APPUI A L'UNIVERSITE VIRTUELLE DU SENEGAL happening in Senegal which has status as Ongoing ->,"Project was approved on 18-Dec-2013. 
"
P-SO-KF0-001 represents ECONOMIC AND FINANCIAL GOVERNANCE INSTITUTIONAL SUPPORT PROJECT happening in Somalia which has status as Ongoing ->,"Project was approved on 18-Dec-2013. 
"
P-TN-A00-007 represents DON MIC - ETUDES DE PRÉPARATION DU PROJET 500 KM DE PISTES AGRICOLES happening in Tunisia which has status as Completed ->,"Project was approved on 18-Dec-2013. 
"
P-Z1-DB0-088 represents CONGO-PROJET DE ROUTE NDENDE-DOLISIE ET DE FACILITATION DU TRANSPORT SUR LE CORRIDOR L/VILLE-B/VILLE happening in Multinational which has status as Ongoing ->,"Project was approved on 18-Dec-2013. 
"
P-Z1-EAZ-033 represents SOGAKOPE-LOME PPP TRANSFERT D'EAU happening in Multinational which has status as Ongoing ->,"Project was approved on 18-Dec-2013. 
"
P-Z1-FA0-073 represents ENABLING LARGE SCALE GAS & PWR INVESTMNT happening in Multinational which has status as Ongoing ->,"Project was approved on 18-Dec-2013. 
"
P-ZW-DB0-005 represents TRANSPORT SECTOR MASTER PLAN STUDY happening in Zimbabwe which has status as Completed ->,"Project was approved on 18-Dec-2013. 
"
P-ZW-FA0-002 represents EMERGENCY POWER INFRASTRUCTURE REHABILITATION PROJECT II (STAGE I) happening in Zimbabwe which has status as Ongoing ->,"Project was approved on 18-Dec-2013. 
"
P-ZW-FA0-003 represents EPIRP SUPPLEMENTARY GRANT happening in Zimbabwe which has status as Closed ->,"Project was approved on 18-Dec-2013. 
"
P-ZW-IE0-002 represents YOUTH AND TOURISM ENHANCEMENT PROJECT happening in Zimbabwe which has status as Closed ->,"Project was approved on 18-Dec-2013. 
"
P-CM-KA0-008 represents PROJET D’APPUI A LA MODERNISATION DU CADASTRE ET AU CLIMAT DES AFFAIRES - PHASE 2 happening in Cameroon which has status as Ongoing ->,"Project was approved on 17-Dec-2013. 
"
P-SD-KA0-006 represents PUBLIC FINANCIAL AND MACROECONOMIC MANAGEMENT CAPACITY BUILDING PROJECT happening in Sudan which has status as Completed ->,"Project was approved on 17-Dec-2013. 
"
P-SS-FA0-002 represents SOUTH SUDAN DISTRIBUTION SYSTEM REHABILITATION AND EXPANSION PROJECT (PDSRE) happening in South Sudan which has status as Ongoing ->,"Project was approved on 17-Dec-2013. 
"
P-TZ-K00-013 represents SUPPLEMENTAL FINANCING OF THE GOVERNANCE AND ECONOMIC COMPETITIVENESS SUPPORT PROGRAMME happening in Tanzania which has status as Completed ->,"Project was approved on 17-Dec-2013. 
"
P-Z1-KF0-021 represents PIDA CAPACITY BUILD. PROJECT INFRAST AUC happening in Multinational which has status as Ongoing ->,"Project was approved on 12-Dec-2013. 
"
P-ZW-KF0-005 represents GOVERNANCE AND INSTITUIONAL STRENGTHENING PROJECT (GISP) happening in Zimbabwe which has status as Closed ->,"Project was approved on 12-Dec-2013. 
"
P-Z1-DB0-102 represents PROJET DE LA ROUTE TRANSAFRICAINE (RTS)- NIGER happening in Multinational which has status as Ongoing ->,"Project was approved on 11-Dec-2013. 
"
P-Z1-DB0-144 represents PROJET DE LA ROUTE TRANSAFRICAINE (RTS)- TCHAD happening in Multinational which has status as Ongoing ->,"Project was approved on 11-Dec-2013. 
"
P-Z1-HAA-054 represents SHELTER AFRIQUE TF LOC happening in Multinational which has status as Ongoing ->,"Project was approved on 11-Dec-2013. 
"
"P-CD-DB0-008 represents PROJET D’AMENAGEMENT DE LA ROUTE BATSHAMBA-TSHIKAPA - SECTION LOVUA-TSHIKAPA (56 KM), Y COMPRIS LA happening in Dem Rep Congo which has status as Ongoing ->","Project was approved on 10-Dec-2013. 
"
P-CI-IZ0-004 represents PROG D'APPUI A L'AMELIORATION DE L'EMPLOYABILITE ET DE L'INSERTION DES JEUNES (PAAEIJ) happening in Côte D'Ivoire which has status as Completed ->,"Project was approved on 04-Dec-2013. 
"
P-ML-AA0-022 represents PROJET DE RENFORCEMENT DE LA SÉCURITÉ ALIMENTAIRE PAR LE DEVELOPPEMENT DES CULTURES IRRIGUÉES happening in Mali which has status as Ongoing ->,"Project was approved on 03-Dec-2013. 
"
P-SC-K00-004 represents INCLUSIVE PRIVATE SECTOR DEVELOPMENT AND COMPETITIVENESS PROGRAM (IPSDC) happening in Seychelles which has status as Completed ->,"Project was approved on 03-Dec-2013. 
"
P-TD-KF0-010 represents PROJET D’APPUI A L’AMELIORATION DU CLIMAT DES AFFAIRES ET A LA DIVERSIFICATION DE L’ECONOMIE T happening in Chad which has status as Completed ->,"Project was approved on 03-Dec-2013. 
"
P-Z1-DB0-084 represents NACALA ROAD CORRIDOR PROJECT PHASE IV (LIWONDE-MANGOCHI) MALAWI happening in Multinational which has status as Ongoing ->,"Project was approved on 03-Dec-2013. 
"
P-Z1-DB0-137 represents MULTINATIONAL - NACALA ROAD CORRIDOR DEVELOPMENT PROJECT PHASE IV (ZAMBIA) happening in Multinational which has status as Ongoing ->,"Project was approved on 03-Dec-2013. 
"
P-BF-AAD-003 represents PROJET DE GESTION PARTICIPATIVE DES FORÊTS CLASSEES PGFC/REDD+ happening in Burkina Faso which has status as Ongoing ->,"Project was approved on 28-Nov-2013. 
"
P-CD-E00-002 represents PROJET D'AEPA ET DE RENFORCEMENT DES INFRASTRUCTURES SOCIO-ECONOMIQUES DANS LA REGION DU CENTRE happening in Dem Rep Congo which has status as Ongoing ->,"Project was approved on 27-Nov-2013. 
"
P-Z1-FAD-008 represents REGIONAL RUSUMO HYDROPOWER - RWANDA happening in Multinational which has status as Ongoing ->,"Project was approved on 27-Nov-2013. 
"
P-Z1-FAD-009 represents REGIONAL RUSUMO HYDROPOWER - TANZANIA happening in Multinational which has status as Ongoing ->,"Project was approved on 27-Nov-2013. 
"
P-DJ-KF0-009 represents MIC - AT ASSURANCE MALADIE UNIVERSELLE happening in Djibouti which has status as Completed ->,"Project was approved on 26-Nov-2013. 
"
P-KM-KF0-010 represents PROJET DE RENFORCEMENT DES CAPACITES POUR APPUYER LE SECTEUR PRIVE (PRCSP) happening in Comoros which has status as Completed ->,"Project was approved on 24-Nov-2013. 
"
P-Z1-EAZ-039 represents APPUI POUR LA MISE EN PLACE DE L'OBSERVATOIRE DE L'EAU DE LA CEDEAO happening in Multinational which has status as Ongoing ->,"Project was approved on 22-Nov-2013. 
"
P-KM-KF0-007 represents APPUI A LA SCADD happening in Comoros which has status as Completed ->,"Project was approved on 21-Nov-2013. 
"
P-Z1-FAD-007 represents REGIONAL RUSUMO HYDROPOWER - BURUNDI happening in Multinational which has status as Ongoing ->,"Project was approved on 21-Nov-2013. 
"
P-Z1-FA0-045 represents PROJET D'APPUI AU DÉVELOPPEMENT D'INGA ET DE L'ACCES A L'ÉLECTRICITÉ happening in Multinational which has status as Ongoing ->,"Project was approved on 20-Nov-2013. 
"
P-ZM-IA0-005 represents SUPPORT FOR SCIENCE AND TECHNOLOGY EDUCATION PROJECT (SSTEP/HEST) happening in Zambia which has status as Ongoing ->,"Project was approved on 20-Nov-2013. 
"
P-BF-DB0-017 represents PROJET D'AMENAGEMENT DE ROUTES DE DESENCLAVEMENT INTERNES happening in Burkina Faso which has status as Ongoing ->,"Project was approved on 13-Nov-2013. 
"
P-KE-DB0-020 represents NAIROBI OUTER RING ROAD PROJECT IMPROVEMENT PROJECT happening in Kenya which has status as Ongoing ->,"Project was approved on 13-Nov-2013. 
"
P-Z1-K00-078 represents TRANSITION SUPPORT FUND - ADF-13 ALLOCATION happening in Multinational which has status as Approved ->,"Project was approved on 13-Nov-2013. 
"
P-LR-KF0-008 represents TECHNICAL ASSISTANCE AND CAPACITY BUILDING TO LIBERIA INSTITUTES OF STATISTICS & GEOINFO. (LISGIS) happening in Liberia which has status as Closed ->,"Project was approved on 11-Nov-2013. 
"
P-ET-DB0-018 represents MODJO-HAWASSA HIGHWAY PROJECT PHASE I happening in Ethiopia which has status as Ongoing ->,"Project was approved on 06-Nov-2013. 
"
P-Z1-F00-044 represents CLSG INTERCONNEXION - CÖTE D'IVOIRE happening in Multinational which has status as Ongoing ->,"Project was approved on 06-Nov-2013. 
"
P-Z1-F00-045 represents CLSG INTERCONNEXION - LIBERIA happening in Multinational which has status as Ongoing ->,"Project was approved on 06-Nov-2013. 
"
P-Z1-F00-046 represents CLSG INTERCONNEXION - SIERRA LEONE happening in Multinational which has status as Ongoing ->,"Project was approved on 06-Nov-2013. 
"
